GS	SIZE	SOURCE	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Signal	FDR (median)	glob.p.val
RODRIGUES_THYROID_CARCINOMA_UP	15	http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_UP	0.6662	1.449	0.02381	0.29445	1	0.533	0.192	0.431	0.20156	0.03
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	150	http://www.broadinstitute.org/gsea/msigdb/cards/RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	0.41921	1.4483	0.01796	0.29535	1	0.433	0.258	0.324	0.20215	0.03
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	331	http://www.broadinstitute.org/gsea/msigdb/cards/IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	0.38921	1.4477	0.01606	0.29631	1	0.317	0.194	0.26	0.20365	0.03
KEGG_INSULIN_SIGNALING_PATHWAY	135	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_INSULIN_SIGNALING_PATHWAY	0.3838	1.4476	0.004175	0.29569	1	0.289	0.206	0.231	0.20312	0.028
ENK_UV_RESPONSE_EPIDERMIS_DN	493	http://www.broadinstitute.org/gsea/msigdb/cards/ENK_UV_RESPONSE_EPIDERMIS_DN	0.47253	1.4475	0.01394	0.29517	1	0.416	0.217	0.334	0.2026	0.028
NELSON_RESPONSE_TO_ANDROGEN_UP	82	http://www.broadinstitute.org/gsea/msigdb/cards/NELSON_RESPONSE_TO_ANDROGEN_UP	0.54551	1.4465	0.007952	0.29689	1	0.402	0.126	0.353	0.20434	0.029
GOZGIT_ESR1_TARGETS_UP	139	http://www.broadinstitute.org/gsea/msigdb/cards/GOZGIT_ESR1_TARGETS_UP	0.45162	1.4464	0.001946	0.29645	1	0.266	0.101	0.241	0.20382	0.029
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	29	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.57458	1.4463	0.02703	0.29579	1	0.517	0.246	0.39	0.2033	0.029
GENTILE_UV_RESPONSE_CLUSTER_D7	39	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D7	0.59612	1.4463	0.03187	0.29508	1	0.513	0.239	0.391	0.20278	0.029
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	239	http://www.broadinstitute.org/gsea/msigdb/cards/KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	0.40872	1.4462	0.028	0.29466	1	0.385	0.252	0.291	0.20298	0.029
MITSIADES_RESPONSE_TO_APLIDIN_UP	407	http://www.broadinstitute.org/gsea/msigdb/cards/MITSIADES_RESPONSE_TO_APLIDIN_UP	0.474	1.446	0.04264	0.29438	1	0.479	0.256	0.364	0.20479	0.029
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	16	http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	0.62496	1.4457	0.03143	0.29437	1	0.312	0.087	0.286	0.20428	0.029
VARELA_ZMPSTE24_TARGETS_DN	38	http://www.broadinstitute.org/gsea/msigdb/cards/VARELA_ZMPSTE24_TARGETS_DN	0.4713	1.4454	0.03571	0.29448	1	0.289	0.128	0.253	0.20472	0.029
GRABARCZYK_BCL11B_TARGETS_UP	75	http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_UP	0.54292	1.4451	0.04208	0.2946	1	0.493	0.199	0.397	0.20421	0.029
KEGG_REGULATION_OF_AUTOPHAGY	32	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_REGULATION_OF_AUTOPHAGY	0.52452	1.445	0.04612	0.29327	1	0.375	0.175	0.31	0.2032	0.028
BIOCARTA_MTOR_PATHWAY	22	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MTOR_PATHWAY	0.53361	1.445	0.03792	0.29262	1	0.5	0.229	0.386	0.20269	0.028
PID_IL2_PI3K_PATHWAY	34	http://www.broadinstitute.org/gsea/msigdb/cards/PID_IL2_PI3K_PATHWAY	0.47829	1.445	0.022	0.29389	1	0.382	0.185	0.312	0.2037	0.028
DELPUECH_FOXO3_TARGETS_UP	68	http://www.broadinstitute.org/gsea/msigdb/cards/DELPUECH_FOXO3_TARGETS_UP	0.52572	1.4448	0.03276	0.29224	1	0.485	0.23	0.375	0.20219	0.029
REACTOME_CTLA4_INHIBITORY_SIGNALING	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CTLA4_INHIBITORY_SIGNALING	0.53981	1.4447	0.0355	0.29199	1	0.286	0.111	0.254	0.20169	0.028
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	0.51416	1.4446	0.06214	0.29149	1	0.385	0.201	0.308	0.20305	0.028
REACTOME_PHOSPHOLIPID_METABOLISM	186	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHOLIPID_METABOLISM	0.41284	1.4444	0.01848	0.29118	1	0.344	0.235	0.266	0.20309	0.028
RIGGINS_TAMOXIFEN_RESISTANCE_DN	215	http://www.broadinstitute.org/gsea/msigdb/cards/RIGGINS_TAMOXIFEN_RESISTANCE_DN	0.54225	1.4443	0.01619	0.29074	1	0.665	0.287	0.479	0.2027	0.028
HSIAO_HOUSEKEEPING_GENES	363	http://www.broadinstitute.org/gsea/msigdb/cards/HSIAO_HOUSEKEEPING_GENES	0.4611	1.4442	0.1186	0.29015	1	0.631	0.332	0.429	0.2022	0.028
BIOCARTA_MEF2D_PATHWAY	17	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_MEF2D_PATHWAY	0.54309	1.4441	0.0495	0.28979	1	0.647	0.282	0.465	0.20171	0.028
REACTOME_GAB1_SIGNALOSOME	36	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GAB1_SIGNALOSOME	0.50723	1.4435	0.05	0.29043	1	0.472	0.227	0.366	0.20128	0.028
REACTOME_TRANSLATION	125	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSLATION	0.51161	1.4431	0.09488	0.29067	1	0.72	0.344	0.475	0.2021	0.027
LANDIS_ERBB2_BREAST_TUMORS_324_DN	143	http://www.broadinstitute.org/gsea/msigdb/cards/LANDIS_ERBB2_BREAST_TUMORS_324_DN	0.48411	1.443	0.02875	0.29021	1	0.476	0.227	0.37	0.20161	0.027
CHYLA_CBFA2T3_TARGETS_DN	220	http://www.broadinstitute.org/gsea/msigdb/cards/CHYLA_CBFA2T3_TARGETS_DN	0.35485	1.4426	0.002179	0.29041	1	0.218	0.144	0.189	0.20173	0.027
GOLDRATH_IMMUNE_MEMORY	62	http://www.broadinstitute.org/gsea/msigdb/cards/GOLDRATH_IMMUNE_MEMORY	0.49149	1.4419	0.02008	0.29176	1	0.387	0.165	0.324	0.2024	0.026
KEGG_CALCIUM_SIGNALING_PATHWAY	173	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_CALCIUM_SIGNALING_PATHWAY	0.37619	1.4415	0.004073	0.29168	1	0.202	0.162	0.171	0.2024	0.026
BASAKI_YBX1_TARGETS_DN	359	http://www.broadinstitute.org/gsea/msigdb/cards/BASAKI_YBX1_TARGETS_DN	0.50526	1.4414	0.01176	0.29146	1	0.446	0.186	0.369	0.20199	0.026
RAMALHO_STEMNESS_UP	197	http://www.broadinstitute.org/gsea/msigdb/cards/RAMALHO_STEMNESS_UP	0.5401	1.4412	0.05709	0.29113	1	0.65	0.285	0.469	0.20225	0.026
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	67	http://www.broadinstitute.org/gsea/msigdb/cards/RAGHAVACHARI_PLATELET_SPECIFIC_GENES	0.55249	1.4408	0.01597	0.29131	1	0.582	0.24	0.444	0.20273	0.026
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	132	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	0.42726	1.4407	0.03086	0.29084	1	0.402	0.245	0.305	0.20224	0.026
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	63	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	0.54822	1.4406	0.04912	0.29054	1	0.397	0.13	0.346	0.20193	0.026
JOHNSTONE_PARVB_TARGETS_1_DN	61	http://www.broadinstitute.org/gsea/msigdb/cards/JOHNSTONE_PARVB_TARGETS_1_DN	0.61677	1.4406	0.02778	0.28986	1	0.607	0.207	0.482	0.20145	0.026
KEGG_MTOR_SIGNALING_PATHWAY	50	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_MTOR_SIGNALING_PATHWAY	0.44622	1.4404	0.01871	0.2896	1	0.36	0.196	0.29	0.20097	0.026
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	245	http://www.broadinstitute.org/gsea/msigdb/cards/DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	0.48162	1.4402	0.02381	0.28885	1	0.498	0.24	0.383	0.20072	0.025
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_UP	0.60072	1.4402	0.06114	0.28949	1	0.5	0.182	0.41	0.2012	0.026
BRUECKNER_TARGETS_OF_MIRLET7A3_UP	104	http://www.broadinstitute.org/gsea/msigdb/cards/BRUECKNER_TARGETS_OF_MIRLET7A3_UP	0.5299	1.4402	0.02783	0.28819	1	0.49	0.251	0.369	0.20025	0.024
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	24	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.58145	1.44	0.0616	0.28799	1	0.542	0.245	0.409	0.20043	0.025
REACTOME_PI_3K_CASCADE	54	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_3K_CASCADE	0.44513	1.4399	0.04158	0.28769	1	0.315	0.161	0.265	0.20003	0.024
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	31	http://www.broadinstitute.org/gsea/msigdb/cards/SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	0.65392	1.4398	0.01205	0.28586	1	0.71	0.218	0.556	0.19863	0.022
BROWNE_HCMV_INFECTION_14HR_DN	284	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_14HR_DN	0.42209	1.4398	0.01378	0.28714	1	0.391	0.22	0.309	0.19956	0.023
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	214	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CISPLATIN_RESPONSE_AND_XPC_DN	0.44293	1.4398	0.04734	0.28647	1	0.411	0.237	0.317	0.19909	0.023
HEDENFALK_BREAST_CANCER_BRACX_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/HEDENFALK_BREAST_CANCER_BRACX_UP	0.62491	1.4396	0.04883	0.28567	1	0.684	0.274	0.497	0.19873	0.022
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	48	http://www.broadinstitute.org/gsea/msigdb/cards/CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	0.56243	1.4395	0.05444	0.28516	1	0.604	0.252	0.453	0.19827	0.022
KEGG_MAPK_SIGNALING_PATHWAY	255	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_MAPK_SIGNALING_PATHWAY	0.3729	1.4392	0.01253	0.28531	1	0.306	0.204	0.247	0.19781	0.023
ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF	44	http://www.broadinstitute.org/gsea/msigdb/cards/ZWANG_CLASS_2_TRANSIENTLY_INDUCED_BY_EGF	0.52766	1.4388	0.05765	0.2855	1	0.455	0.222	0.354	0.19763	0.023
LEE_AGING_CEREBELLUM_DN	79	http://www.broadinstitute.org/gsea/msigdb/cards/LEE_AGING_CEREBELLUM_DN	0.39925	1.4387	0.02008	0.285	1	0.291	0.217	0.229	0.19718	0.022
ST_FAS_SIGNALING_PATHWAY	63	http://www.broadinstitute.org/gsea/msigdb/cards/ST_FAS_SIGNALING_PATHWAY	0.39546	1.4381	0.03113	0.28528	1	0.317	0.204	0.254	0.19846	0.023
REACTOME_ERK_MAPK_TARGETS	21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ERK_MAPK_TARGETS	0.59974	1.4381	0.05179	0.28578	1	0.476	0.201	0.381	0.19891	0.023
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	177	http://www.broadinstitute.org/gsea/msigdb/cards/TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	0.47129	1.4378	0.03422	0.28469	1	0.35	0.158	0.297	0.19763	0.023
GENTILE_UV_RESPONSE_CLUSTER_D6	35	http://www.broadinstitute.org/gsea/msigdb/cards/GENTILE_UV_RESPONSE_CLUSTER_D6	0.60058	1.4378	0.028	0.28533	1	0.486	0.128	0.424	0.19808	0.023
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	20	http://www.broadinstitute.org/gsea/msigdb/cards/FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	0.60467	1.4377	0.03922	0.28443	1	0.5	0.152	0.424	0.19719	0.022
KYNG_WERNER_SYNDROM_UP	19	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_UP	0.67111	1.4375	0.01566	0.28433	1	0.789	0.284	0.566	0.19741	0.022
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	19	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.66547	1.4372	0.02677	0.28421	1	0.789	0.273	0.574	0.1982	0.022
EHLERS_ANEUPLOIDY_UP	40	http://www.broadinstitute.org/gsea/msigdb/cards/EHLERS_ANEUPLOIDY_UP	0.66247	1.4371	0.02682	0.28371	1	0.6	0.181	0.492	0.19775	0.022
PID_TXA2PATHWAY	57	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TXA2PATHWAY	0.43762	1.4364	0.01029	0.28472	1	0.316	0.187	0.257	0.19794	0.022
MARKEY_RB1_CHRONIC_LOF_DN	110	http://www.broadinstitute.org/gsea/msigdb/cards/MARKEY_RB1_CHRONIC_LOF_DN	0.47917	1.4364	0.044	0.2841	1	0.364	0.199	0.293	0.19749	0.022
MIKKELSEN_NPC_ICP_WITH_H3K4ME3	412	http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_ICP_WITH_H3K4ME3	0.38867	1.4361	0.005988	0.28409	1	0.286	0.192	0.236	0.19735	0.021
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	103	http://www.broadinstitute.org/gsea/msigdb/cards/PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	0.50082	1.436	0.0241	0.28372	1	0.544	0.251	0.409	0.19703	0.021
BROWNE_HCMV_INFECTION_2HR_UP	38	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_2HR_UP	0.58536	1.4358	0.06693	0.28359	1	0.237	0.0611	0.223	0.19667	0.021
BIOCARTA_TFF_PATHWAY	21	http://www.broadinstitute.org/gsea/msigdb/cards/BIOCARTA_TFF_PATHWAY	0.54702	1.4357	0.0502	0.28256	1	0.333	0.147	0.285	0.1958	0.02
KYNG_DNA_DAMAGE_UP	219	http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_DNA_DAMAGE_UP	0.44365	1.4357	0.008032	0.28314	1	0.484	0.252	0.366	0.19623	0.02
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	26	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	0.53389	1.4355	0.01833	0.28234	1	0.308	0.122	0.27	0.19536	0.02
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	44	http://www.broadinstitute.org/gsea/msigdb/cards/SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	0.47586	1.4353	0.03543	0.28218	1	0.341	0.182	0.28	0.19542	0.02
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	37	http://www.broadinstitute.org/gsea/msigdb/cards/WEINMANN_ADAPTATION_TO_HYPOXIA_DN	0.55478	1.4351	0.03557	0.28207	1	0.459	0.178	0.378	0.19521	0.02
ZHENG_BOUND_BY_FOXP3	472	http://www.broadinstitute.org/gsea/msigdb/cards/ZHENG_BOUND_BY_FOXP3	0.51405	1.4351	0.03024	0.2815	1	0.528	0.26	0.4	0.19478	0.02
DELASERNA_MYOD_TARGETS_DN	55	http://www.broadinstitute.org/gsea/msigdb/cards/DELASERNA_MYOD_TARGETS_DN	0.50651	1.435	0.0499	0.28104	1	0.418	0.189	0.34	0.19435	0.02
MOOTHA_FFA_OXYDATION	22	http://www.broadinstitute.org/gsea/msigdb/cards/MOOTHA_FFA_OXYDATION	0.54468	1.435	0.05159	0.28043	1	0.636	0.297	0.448	0.19392	0.019
PID_HEDGEHOG_GLI_PATHWAY	48	http://www.broadinstitute.org/gsea/msigdb/cards/PID_HEDGEHOG_GLI_PATHWAY	0.48818	1.4344	0.06061	0.28124	1	0.5	0.268	0.367	0.19539	0.02
HUANG_DASATINIB_RESISTANCE_UP	78	http://www.broadinstitute.org/gsea/msigdb/cards/HUANG_DASATINIB_RESISTANCE_UP	0.57072	1.4342	0.06226	0.28103	1	0.423	0.137	0.366	0.19549	0.019
KEGG_TIGHT_JUNCTION	129	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TIGHT_JUNCTION	0.37892	1.434	0.01603	0.28103	1	0.318	0.218	0.25	0.19532	0.019
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	76	http://www.broadinstitute.org/gsea/msigdb/cards/YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	0.47072	1.4339	0.02532	0.28055	1	0.25	0.0811	0.231	0.19489	0.019
CHOI_ATL_STAGE_PREDICTOR	37	http://www.broadinstitute.org/gsea/msigdb/cards/CHOI_ATL_STAGE_PREDICTOR	0.57653	1.4337	0.04883	0.28031	1	0.73	0.296	0.514	0.19529	0.019
PID_TCPTP_PATHWAY	42	http://www.broadinstitute.org/gsea/msigdb/cards/PID_TCPTP_PATHWAY	0.47616	1.4335	0.03622	0.28038	1	0.381	0.196	0.307	0.19625	0.019
BROWNE_HCMV_INFECTION_12HR_DN	96	http://www.broadinstitute.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_12HR_DN	0.47612	1.4333	0.0239	0.27965	1	0.49	0.227	0.38	0.19557	0.019
BRIDEAU_IMPRINTED_GENES	59	http://www.broadinstitute.org/gsea/msigdb/cards/BRIDEAU_IMPRINTED_GENES	0.42627	1.4333	0.02376	0.28018	1	0.407	0.245	0.308	0.19599	0.019
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	32	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.49457	1.4332	0.0701	0.27866	1	0.312	0.0824	0.287	0.19473	0.019
LIM_MAMMARY_LUMINAL_MATURE_DN	96	http://www.broadinstitute.org/gsea/msigdb/cards/LIM_MAMMARY_LUMINAL_MATURE_DN	0.4965	1.4332	0.0261	0.27909	1	0.427	0.173	0.355	0.19515	0.019
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	44	http://www.broadinstitute.org/gsea/msigdb/cards/ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	0.46504	1.4328	0.05709	0.27844	1	0.409	0.227	0.317	0.19426	0.019
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	47	http://www.broadinstitute.org/gsea/msigdb/cards/FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	0.61641	1.4328	0.04314	0.27902	1	0.681	0.259	0.506	0.19446	0.019
VALK_AML_CLUSTER_13	29	http://www.broadinstitute.org/gsea/msigdb/cards/VALK_AML_CLUSTER_13	0.45215	1.4326	0.004098	0.27818	1	0.207	0.0861	0.189	0.19384	0.018
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	15	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.55366	1.4325	0.07843	0.27739	1	0.2	0.108	0.179	0.19386	0.018
KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	179	http://www.broadinstitute.org/gsea/msigdb/cards/KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	0.47575	1.4325	0.06226	0.2778	1	0.581	0.311	0.404	0.19379	0.018
VANASSE_BCL2_TARGETS_UP	37	http://www.broadinstitute.org/gsea/msigdb/cards/VANASSE_BCL2_TARGETS_UP	0.52315	1.4323	0.03314	0.2772	1	0.351	0.145	0.301	0.19345	0.018
LIU_VMYB_TARGETS_UP	118	http://www.broadinstitute.org/gsea/msigdb/cards/LIU_VMYB_TARGETS_UP	0.47924	1.4322	0.01988	0.27666	1	0.5	0.232	0.386	0.19304	0.018
HOOI_ST7_TARGETS_UP	85	http://www.broadinstitute.org/gsea/msigdb/cards/HOOI_ST7_TARGETS_UP	0.48085	1.432	0.01786	0.27664	1	0.388	0.183	0.319	0.19315	0.018
NAKAMURA_ADIPOGENESIS_LATE_UP	97	http://www.broadinstitute.org/gsea/msigdb/cards/NAKAMURA_ADIPOGENESIS_LATE_UP	0.44918	1.432	0.01988	0.2761	1	0.351	0.224	0.273	0.19275	0.018
KEGG_WNT_SIGNALING_PATHWAY	145	http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_WNT_SIGNALING_PATHWAY	0.41652	1.4318	0.03984	0.27587	1	0.324	0.17	0.271	0.19249	0.017
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	133	http://www.broadinstitute.org/gsea/msigdb/cards/WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	0.42441	1.4316	0.06522	0.27582	1	0.481	0.277	0.35	0.19226	0.017
THUM_SYSTOLIC_HEART_FAILURE_UP	400	http://www.broadinstitute.org/gsea/msigdb/cards/THUM_SYSTOLIC_HEART_FAILURE_UP	0.48739	1.4315	0.03668	0.27542	1	0.56	0.275	0.414	0.19186	0.017
MULLIGHAN_NPM1_SIGNATURE_3_UP	319	http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_SIGNATURE_3_UP	0.41492	1.431	0.02191	0.27604	1	0.411	0.252	0.312	0.19349	0.018
ZHU_CMV_8_HR_DN	50	http://www.broadinstitute.org/gsea/msigdb/cards/ZHU_CMV_8_HR_DN	0.51614	1.4309	0.03414	0.2751	1	0.56	0.254	0.419	0.19269	0.018
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	277	http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	0.4529	1.4309	0.001996	0.27567	1	0.43	0.213	0.343	0.19309	0.018
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	84	http://www.broadinstitute.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	0.58448	1.4303	0.05284	0.27566	1	0.536	0.2	0.43	0.19409	0.018
BURTON_ADIPOGENESIS_11	52	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_11	0.61303	1.4301	0.05357	0.27569	1	0.712	0.263	0.526	0.19369	0.018
BURTON_ADIPOGENESIS_8	83	http://www.broadinstitute.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_8	0.44284	1.4297	0.04472	0.27608	1	0.518	0.297	0.366	0.19359	0.018
ONGUSAHA_TP53_TARGETS	36	http://www.broadinstitute.org/gsea/msigdb/cards/ONGUSAHA_TP53_TARGETS	0.48389	1.4294	0.05395	0.27609	1	0.528	0.265	0.389	0.19375	0.018
ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	86	http://www.broadinstitute.org/gsea/msigdb/cards/ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	0.45009	1.429	0.01533	0.2764	1	0.372	0.188	0.303	0.19367	0.018
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	447	http://www.broadinstitute.org/gsea/msigdb/cards/CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	0.49364	1.4289	0.03036	0.27608	1	0.51	0.24	0.396	0.19327	0.018
ZIRN_TRETINOIN_RESPONSE_WT1_UP	22	http://www.broadinstitute.org/gsea/msigdb/cards/ZIRN_TRETINOIN_RESPONSE_WT1_UP	0.60721	1.4288	0.05088	0.27584	1	0.591	0.237	0.451	0.19288	0.018
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	450	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.37531	1.4287	0.01629	0.27563	1	0.364	0.269	0.272	0.19249	0.018
SHEPARD_BMYB_MORPHOLINO_UP	198	http://www.broadinstitute.org/gsea/msigdb/cards/SHEPARD_BMYB_MORPHOLINO_UP	0.39889	1.4286	0.03	0.27519	1	0.389	0.226	0.304	0.19209	0.018
SENESE_HDAC2_TARGETS_DN	118	http://www.broadinstitute.org/gsea/msigdb/cards/SENESE_HDAC2_TARGETS_DN	0.45281	1.4278	0.02658	0.27633	1	0.373	0.19	0.304	0.19299	0.018
IVANOVA_HEMATOPOIESIS_MATURE_CELL	272	http://www.broadinstitute.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_MATURE_CELL	0.47459	1.4277	0.03762	0.27608	1	0.507	0.253	0.384	0.19299	0.018
TAKAO_RESPONSE_TO_UVB_RADIATION_DN	98	http://www.broadinstitute.org/gsea/msigdb/cards/TAKAO_RESPONSE_TO_UVB_RADIATION_DN	0.47607	1.4277	0.05534	0.27558	1	0.612	0.315	0.422	0.1926	0.018
WANG_SMARCE1_TARGETS_UP	271	http://www.broadinstitute.org/gsea/msigdb/cards/WANG_SMARCE1_TARGETS_UP	0.51244	1.4276	0.07	0.27516	1	0.428	0.172	0.359	0.19221	0.018
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	100	http://www.broadinstitute.org/gsea/msigdb/cards/CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	0.51663	1.4271	0.08544	0.27578	1	0.45	0.243	0.342	0.19392	0.017
KERLEY_RESPONSE_TO_CISPLATIN_UP	43	http://www.broadinstitute.org/gsea/msigdb/cards/KERLEY_RESPONSE_TO_CISPLATIN_UP	0.53251	1.427	0.07004	0.27553	1	0.279	0.104	0.25	0.19431	0.018
REACTOME_ION_CHANNEL_TRANSPORT	54	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT	0.42739	1.4269	0.02686	0.27472	1	0.407	0.286	0.292	0.19388	0.017
